domain,problem,LLM_Model,Prompt_ID,LLM_Temperature,LLM_API_Time_s,Valid_Domain
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-17.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-18.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-19.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-2.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-20.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-3.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-4.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-5.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-6.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-7.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-8.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.5.pddl,instance-9.pddl,o4-mini,few_shot_long,0.5,5.728363275527954,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,domain_tmp_71983ac5.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,False
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-1.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-10.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-11.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-12.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-13.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-14.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-15.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-16.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-17.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-18.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-19.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-2.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-20.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-3.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-4.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-5.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-6.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-7.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-8.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
visit-all-sequential-agile__o4mini__few_shot_long__0.7.pddl,instance-9.pddl,o4-mini,few_shot_long,0.7,5.290499925613403,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-1.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-10.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-11.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-12.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-13.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-14.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-15.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-16.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-17.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-18.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-19.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-2.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-20.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-3.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-4.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-5.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-6.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-7.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-8.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__gemini__zero_shot_short__0.0.pddl,instance-9.pddl,gemini,zero_shot_short,0.0,6.406394004821777,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-1.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-10.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-11.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-12.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-13.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-14.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-15.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-16.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-17.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-18.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-19.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-2.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-20.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-3.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-4.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-5.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-6.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-7.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-8.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__claude__zero_shot_short__0.0.pddl,instance-9.pddl,claude,zero_shot_short,0.0,6.689582109451294,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-1.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-10.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-11.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-12.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-13.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-14.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-15.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-16.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-17.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-18.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-19.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-2.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-20.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-3.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-4.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-5.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-6.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-7.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-8.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__deepseek__zero_shot_short__0.0.pddl,instance-9.pddl,deepseek,zero_shot_short,0.0,24.52938747406006,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-1.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-10.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-11.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-12.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-13.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-14.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-15.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-16.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-17.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-18.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-19.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-2.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-20.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-3.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-4.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-5.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-6.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-7.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-8.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__llama3__zero_shot_short__0.0.pddl,instance-9.pddl,llama3,zero_shot_short,0.0,4.760592222213745,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-1.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-10.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-11.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-12.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-13.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-14.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-15.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-16.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-17.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-18.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-19.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-2.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-20.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-3.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-4.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-5.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-6.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-7.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-8.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__gpt4o__zero_shot_short__0.0.pddl,instance-9.pddl,gpt-4o,zero_shot_short,0.0,5.393954515457153,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-1.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-10.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-11.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-12.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-13.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-14.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-15.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-16.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-17.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-18.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-19.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-2.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-20.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-3.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-4.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-5.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-6.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-7.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-8.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__o4mini__zero_shot_short__0.0.pddl,instance-9.pddl,o4-mini,zero_shot_short,0.0,15.221489191055298,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-1.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-10.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-11.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-12.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-13.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-14.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-15.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-16.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-17.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-18.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-19.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-2.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-20.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-3.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-4.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-5.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-6.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-7.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-8.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__gemini__zero_shot_long__0.0.pddl,instance-9.pddl,gemini,zero_shot_long,0.0,6.424777507781982,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-1.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-10.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-11.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-12.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-13.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-14.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-15.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-16.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-17.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-18.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-19.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-2.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-20.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-3.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-4.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-5.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-6.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-7.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-8.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__claude__zero_shot_long__0.0.pddl,instance-9.pddl,claude,zero_shot_long,0.0,6.99981427192688,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-1.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-10.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-11.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-12.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-13.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-14.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-15.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-16.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-17.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-18.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-19.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-2.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-20.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-3.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-4.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-5.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
transport-sequential-agile__deepseek__zero_shot_long__0.0.pddl,instance-6.pddl,deepseek,zero_shot_long,0.0,21.819175004959103,True
